unique_id,collision_id,crash_date,crash_time,person_id,person_type,person_injury,vehicle_id,person_age
2071973,245566,2012-07-01T00:00:00.000,16:10,3,Occupant,Injured,13407114,6
2008960,227949,2012-07-01T00:00:00.000,18:36,1,Occupant,Injured,12953346,47
2216626,3121371,2012-07-01T00:00:00.000,19:36,1,Occupant,Injured,14389094,42
1432150,72596,2012-07-01T00:00:00.000,15:10,1,Occupant,Injured,9792771,0
1681279,135060,2012-07-01T00:00:00.000,3:15,1,Occupant,Injured,11155876,28
1483681,85161,2012-07-01T00:00:00.000,1:00,1,Occupant,Injured,10051493,36
1364964,55548,2012-07-01T00:00:00.000,12:34,1,Pedestrian,Injured,,78
1865086,187677,2012-07-01T00:00:00.000,5:30,1,Pedestrian,Injured,,62
2071970,245565,2012-07-01T00:00:00.000,22:15,1,Occupant,Injured,13407111,32
1311960,26090,2012-07-01T00:00:00.000,23:10,3,Occupant,Injured,8879379,27
1581695,109479,2012-07-01T00:00:00.000,17:00,1,Occupant,Injured,10602279,37
1272219,9407,2012-07-01T00:00:00.000,3:10,1,Occupant,Injured,8530289,33
1432148,2879030,2012-07-01T00:00:00.000,5:45,1,Occupant,Injured,9792758,25
1323535,32046,2012-07-01T00:00:00.000,2:04,1,Pedestrian,Injured,,21
1825264,175814,2012-07-01T00:00:00.000,20:15,1,Pedestrian,Injured,,61
1795690,163378,2012-07-01T00:00:00.000,18:30,1,Pedestrian,Injured,,4
1335960,37633,2012-07-01T00:00:00.000,0:37,1,Occupant,Injured,9115326,36
1834705,179412,2012-07-01T00:00:00.000,3:15,3,Occupant,Injured,11967288,22
2172231,279642,2012-07-01T00:00:00.000,18:00,1,Occupant,Injured,14083798,54
2216628,293153,2012-07-01T00:00:00.000,16:15,2,Occupant,Injured,14389103,16
1265875,5296,2012-07-01T00:00:00.000,11:25,1,Pedestrian,Injured,,35
1854295,184518,2012-07-01T00:00:00.000,12:52,1,Pedestrian,Injured,,15
2008957,227944,2012-07-01T00:00:00.000,15:15,1,Occupant,Injured,12953336,50
1265871,5293,2012-07-01T00:00:00.000,4:40,1,Occupant,Injured,8474825,41
1885858,193861,2012-07-01T00:00:00.000,12:15,1,Bicyclist,Injured,12248780,21
2172234,279644,2012-07-01T00:00:00.000,20:45,2,Occupant,Injured,14083802,41
1557513,102719,2012-07-01T00:00:00.000,14:00,1,Pedestrian,Injured,,64
1499640,88542,2012-07-01T00:00:00.000,18:00,1,Occupant,Injured,10155437,43
1483682,2896729,2012-07-01T00:00:00.000,14:52,1,Occupant,Injured,10051512,55
2216625,3121370,2012-07-01T00:00:00.000,11:35,2,Occupant,Injured,14389092,54
1817597,172551,2012-07-01T00:00:00.000,8:34,1,Occupant,Injured,11861521,43
1499642,88544,2012-07-01T00:00:00.000,19:15,1,Occupant,Injured,10155441,64
1581693,2937606,2012-07-01T00:00:00.000,17:00,1,Occupant,Injured,10602277,50
1411140,68163,2012-07-01T00:00:00.000,22:00,1,Pedestrian,Injured,,88
1724747,147453,2012-07-01T00:00:00.000,20:44,3,Occupant,Injured,11397997,4
1885882,193933,2012-07-01T00:00:00.000,12:07,3,Occupant,Injured,12248941,66
1724743,147450,2012-07-01T00:00:00.000,1:10,1,Pedestrian,Injured,,18
1885857,193860,2012-07-01T00:00:00.000,12:07,3,Occupant,Injured,12248778,66
1335972,37719,2012-07-01T00:00:00.000,2:55,1,Occupant,Injured,9115491,54
1624635,121404,2012-07-01T00:00:00.000,16:30,2,Occupant,Injured,10868065,53
1805685,170749,2012-07-01T00:00:00.000,18:20,1,Occupant,Injured,11803414,66
1283471,13871,2012-07-01T00:00:00.000,21:40,1,Bicyclist,Injured,8613451,20
1272221,9409,2012-07-01T00:00:00.000,14:14,1,Occupant,Injured,8530292,31
2154889,272564,2012-07-01T00:00:00.000,16:01,3,Occupant,Injured,13976890,43
1529006,94873,2012-07-01T00:00:00.000,17:00,1,Occupant,Injured,10314605,61
1350093,44915,2012-07-01T00:00:00.000,15:55,1,Pedestrian,Injured,,64
1805687,170750,2012-07-01T00:00:00.000,17:00,2,Occupant,Injured,11803418,39
1805688,170750,2012-07-01T00:00:00.000,17:00,3,Occupant,Injured,11803419,42
1681284,135073,2012-07-01T00:00:00.000,2:45,1,Occupant,Injured,11155902,24
1885855,193860,2012-07-01T00:00:00.000,12:07,1,Occupant,Injured,12248777,31
1364965,55548,2012-07-01T00:00:00.000,12:34,2,Pedestrian,Injured,,61
1986470,3016724,2012-07-01T00:00:00.000,8:27,2,Occupant,Injured,12832204,40
2008953,3023332,2012-07-01T00:00:00.000,4:31,1,Occupant,Injured,12953320,20
1483687,85182,2012-07-01T00:00:00.000,2:50,1,Occupant,Injured,10051552,0
1865194,2983137,2012-07-01T00:00:00.000,18:00,1,Occupant,Injured,12128908,33
1529007,94873,2012-07-01T00:00:00.000,17:00,2,Occupant,Injured,10314606,49
2136243,3096744,2012-07-01T00:00:00.000,18:00,1,Occupant,Injured,13842526,42
1697051,140806,2012-07-01T00:00:00.000,12:40,1,Occupant,Injured,11252323,41
1795688,163374,2012-07-01T00:00:00.000,9:30,1,Occupant,Injured,11738299,41
2188983,284649,2012-07-01T00:00:00.000,11:55,1,Occupant,Injured,14197260,3
1885856,193860,2012-07-01T00:00:00.000,12:07,2,Occupant,Injured,12248778,66
1608977,116278,2012-07-01T00:00:00.000,5:17,1,Occupant,Injured,10773317,62
1724746,147453,2012-07-01T00:00:00.000,20:44,2,Occupant,Injured,11397997,31
1311959,26090,2012-07-01T00:00:00.000,23:10,2,Occupant,Injured,8879380,32
2071972,245566,2012-07-01T00:00:00.000,16:10,2,Occupant,Injured,13407114,41
2216622,293130,2012-07-01T00:00:00.000,1:03,1,Occupant,Injured,14389037,0
1681285,135073,2012-07-01T00:00:00.000,2:45,2,Occupant,Injured,11155902,21
2188982,284645,2012-07-01T00:00:00.000,17:26,3,Occupant,Injured,14197253,0
1805686,170750,2012-07-01T00:00:00.000,17:00,1,Occupant,Injured,11803418,39
1364966,55550,2012-07-01T00:00:00.000,14:14,1,Pedestrian,Injured,,30
1935447,208724,2012-07-01T00:00:00.000,8:37,1,Pedestrian,Injured,,45
2103675,3078713,2012-07-01T00:00:00.000,12:55,1,Occupant,Injured,13643878,25
2008958,227946,2012-07-01T00:00:00.000,15:30,1,Occupant,Injured,12953340,65
1752957,155800,2012-07-01T00:00:00.000,0:44,1,Occupant,Injured,11557855,10
1272226,9409,2012-07-01T00:00:00.000,14:14,6,Pedestrian,Injured,,22
1834703,179412,2012-07-01T00:00:00.000,3:15,1,Occupant,Injured,11967288,22
2172230,279637,2012-07-01T00:00:00.000,2:01,1,Occupant,Injured,14083785,48
2172229,279636,2012-07-01T00:00:00.000,5:40,1,Occupant,Injured,14083782,22
1624634,121404,2012-07-01T00:00:00.000,16:30,1,Occupant,Injured,10868065,30
1874228,191551,2012-07-01T00:00:00.000,19:30,1,Occupant,Injured,12182296,38
1902949,202234,2012-07-01T00:00:00.000,4:10,1,Occupant,Injured,12359697,22
1380864,59632,2012-07-01T00:00:00.000,17:30,1,Occupant,Injured,9500069,33
2028217,233147,2012-07-01T00:00:00.000,17:55,1,Pedestrian,Injured,,15
1817599,172552,2012-07-01T00:00:00.000,13:42,1,Occupant,Injured,11861523,0
2172233,279644,2012-07-01T00:00:00.000,20:45,1,Occupant,Injured,14083802,30
1265870,5292,2012-07-01T00:00:00.000,0:30,1,Occupant,Injured,8474823,31
2071965,245557,2012-07-01T00:00:00.000,10:40,1,Pedestrian,Injured,,45
1738734,152363,2012-07-01T00:00:00.000,14:30,1,Pedestrian,Injured,,35
1311958,26090,2012-07-01T00:00:00.000,23:10,1,Occupant,Injured,8879380,41
1902948,202233,2012-07-01T00:00:00.000,2:30,1,Occupant,Injured,12359695,23
2188981,284645,2012-07-01T00:00:00.000,17:26,2,Occupant,Injured,14197253,4
2226862,3125058,2012-07-01T00:00:00.000,5:00,1,Occupant,Injured,14460853,25
2088694,3064865,2012-07-01T00:00:00.000,15:40,2,Occupant,Injured,13524263,0
1335961,37634,2012-07-01T00:00:00.000,9:00,1,Pedestrian,Injured,,45
1885881,193933,2012-07-01T00:00:00.000,12:07,2,Occupant,Injured,12248941,65
2172232,279642,2012-07-01T00:00:00.000,18:00,2,Occupant,Injured,14083799,47
1581696,109479,2012-07-01T00:00:00.000,17:00,2,Occupant,Injured,10602280,31
1608974,116266,2012-07-01T00:00:00.000,2:20,2,Pedestrian,Injured,,17
2136241,3096743,2012-07-01T00:00:00.000,6:30,2,Occupant,Injured,13842520,77
1953018,213210,2012-07-01T00:00:00.000,18:00,1,Occupant,Injured,12655040,63
2028212,233124,2012-07-01T00:00:00.000,10:15,1,Occupant,Injured,13079751,0
1265874,5293,2012-07-01T00:00:00.000,4:40,4,Occupant,Injured,8474825,5
1499636,88538,2012-07-01T00:00:00.000,14:15,1,Occupant,Injured,10155425,40
1935448,2999941,2012-07-01T00:00:00.000,1:55,1,Occupant,Injured,12539973,29
1499643,2912094,2012-07-01T00:00:00.000,12:00,1,Occupant,Injured,10155449,42
1386838,62165,2012-07-01T00:00:00.000,14:40,1,Occupant,Injured,9537393,80
1432151,72596,2012-07-01T00:00:00.000,15:10,2,Occupant,Injured,9792771,74
1902950,202234,2012-07-01T00:00:00.000,4:10,2,Occupant,Injured,12359697,23
1499641,88542,2012-07-01T00:00:00.000,18:00,2,Occupant,Injured,10155438,33
1834706,179412,2012-07-01T00:00:00.000,3:15,4,Occupant,Injured,11967288,21
1834704,179412,2012-07-01T00:00:00.000,3:15,2,Occupant,Injured,11967288,22
1608971,2943735,2012-07-01T00:00:00.000,7:15,1,Occupant,Injured,10773284,36
1499637,2912089,2012-07-01T00:00:00.000,13:00,1,Occupant,Injured,10155427,32
1986469,3016724,2012-07-01T00:00:00.000,8:27,1,Occupant,Injured,12832204,50
1724745,147453,2012-07-01T00:00:00.000,20:44,1,Occupant,Injured,11397997,31
2103676,3078713,2012-07-01T00:00:00.000,12:55,2,Occupant,Injured,13643878,65
1608972,116265,2012-07-01T00:00:00.000,18:55,1,Pedestrian,Injured,,8
2136240,3096743,2012-07-01T00:00:00.000,6:30,1,Occupant,Injured,13842520,43
2136242,268105,2012-07-01T00:00:00.000,14:10,1,Occupant,Injured,13842525,88
1885859,193864,2012-07-01T00:00:00.000,22:47,1,Bicyclist,Injured,12248786,32
2154886,272562,2012-07-01T00:00:00.000,5:23,1,Occupant,Injured,13976884,33
2088693,3064865,2012-07-01T00:00:00.000,15:40,1,Occupant,Injured,13524263,0
1272222,9409,2012-07-01T00:00:00.000,14:14,2,Bicyclist,Injured,8530293,28
2048635,3044659,2012-07-01T00:00:00.000,0:10,1,Occupant,Injured,13226195,2
1697050,140804,2012-07-01T00:00:00.000,3:10,1,Pedestrian,Injured,,53
1311957,26084,2012-07-01T00:00:00.000,4:44,1,Pedestrian,Injured,,56
1935446,2999940,2012-07-01T00:00:00.000,0:05,1,Occupant,Injured,12539967,23
2216623,293145,2012-07-01T00:00:00.000,12:20,1,Occupant,Injured,14389081,46
1272227,9409,2012-07-01T00:00:00.000,14:14,7,Pedestrian,Injured,,46
1767130,160106,2012-07-01T00:00:00.000,21:08,1,Bicyclist,Injured,11620382,28
2188979,284644,2012-07-01T00:00:00.000,2:30,1,Occupant,Injured,14197251,27
2154887,272564,2012-07-01T00:00:00.000,16:01,1,Occupant,Injured,13976890,26
1817598,172551,2012-07-01T00:00:00.000,8:34,2,Occupant,Injured,11861522,16
1350092,44909,2012-07-01T00:00:00.000,2:30,1,Bicyclist,Injured,9272169,20
2028215,233145,2012-07-01T00:00:00.000,16:15,1,Occupant,Injured,13079806,59
1386839,62165,2012-07-01T00:00:00.000,14:40,2,Occupant,Injured,9537393,82
1529010,94881,2012-07-01T00:00:00.000,22:47,1,Occupant,Injured,10314621,17
2028216,233146,2012-07-01T00:00:00.000,19:30,1,Occupant,Injured,13079808,52
1795689,163377,2012-07-01T00:00:00.000,3:16,1,Occupant,Injured,11738304,41
1724748,147453,2012-07-01T00:00:00.000,20:44,4,Occupant,Injured,11397997,4
1581697,109483,2012-07-01T00:00:00.000,6:50,1,Bicyclist,Injured,10602289,29
2216627,293153,2012-07-01T00:00:00.000,16:15,1,Occupant,Injured,14389103,16
1272223,9409,2012-07-01T00:00:00.000,14:14,3,Occupant,Injured,8530292,46
1272225,9409,2012-07-01T00:00:00.000,14:14,5,Pedestrian,Injured,,23
2216624,3121370,2012-07-01T00:00:00.000,11:35,1,Occupant,Injured,14389092,58
1986471,219402,2012-07-01T00:00:00.000,19:00,1,Occupant,Injured,12832222,45
1885880,193933,2012-07-01T00:00:00.000,12:07,1,Occupant,Injured,12248940,31
1466826,80828,2012-07-01T00:00:00.000,22:20,1,Bicyclist,Injured,9965406,17
1371316,57556,2012-07-01T00:00:00.000,16:49,1,Pedestrian,Injured,,74
1391520,63606,2012-07-01T00:00:00.000,18:37,1,Pedestrian,Injured,,70
2154888,272564,2012-07-01T00:00:00.000,16:01,2,Occupant,Injured,13976890,32
1272220,9407,2012-07-01T00:00:00.000,3:10,2,Occupant,Injured,8530289,34
2188980,284645,2012-07-01T00:00:00.000,17:26,1,Occupant,Injured,14197253,10
1265873,5293,2012-07-01T00:00:00.000,4:40,3,Occupant,Injured,8474825,25
1681280,135060,2012-07-01T00:00:00.000,3:15,2,Occupant,Injured,11155876,22
2188984,284649,2012-07-01T00:00:00.000,11:55,2,Occupant,Injured,14197261,3
1265872,5293,2012-07-01T00:00:00.000,4:40,2,Occupant,Injured,8474825,27
1592047,113545,2012-07-01T00:00:00.000,15:40,1,Bicyclist,Injured,10665188,17
1854296,184522,2012-07-01T00:00:00.000,19:55,1,Pedestrian,Injured,,13
1953017,213209,2012-07-01T00:00:00.000,6:55,1,Occupant,Injured,12655038,53
1283469,13866,2012-07-01T00:00:00.000,4:50,1,Pedestrian,Injured,,26
1581694,2937606,2012-07-01T00:00:00.000,17:00,2,Occupant,Injured,10602277,39
1608973,116266,2012-07-01T00:00:00.000,2:20,1,Pedestrian,Injured,,25
2071971,245566,2012-07-01T00:00:00.000,16:10,1,Occupant,Injured,13407113,50
2154890,272564,2012-07-01T00:00:00.000,16:01,4,Occupant,Injured,13976890,33
1272224,9409,2012-07-01T00:00:00.000,14:14,4,Occupant,Injured,8530292,49
2088696,255002,2012-07-02T00:00:00.000,10:30,1,Occupant,Injured,13524272,0
1986482,219421,2012-07-02T00:00:00.000,16:54,3,Occupant,Injured,12832263,0
1466834,80844,2012-07-02T00:00:00.000,12:49,1,Occupant,Injured,9965447,60
2216630,293157,2012-07-02T00:00:00.000,8:15,1,Occupant,Injured,14389110,58
1391521,63608,2012-07-02T00:00:00.000,17:45,1,Occupant,Injured,9562689,43
1986478,219417,2012-07-02T00:00:00.000,16:00,1,Bicyclist,Injured,12832254,51
1893833,198161,2012-07-02T00:00:00.000,14:44,1,Bicyclist,Injured,12309855,23
1724744,147451,2012-07-02T00:00:00.000,11:25,1,Pedestrian,Injured,,23
1681265,135037,2012-07-02T00:00:00.000,1:54,8,Occupant,Injured,11155830,24
1817606,172562,2012-07-02T00:00:00.000,23:10,3,Occupant,Injured,11861544,26
1681277,135054,2012-07-02T00:00:00.000,22:07,1,Pedestrian,Injured,,0
2188986,284664,2012-07-02T00:00:00.000,23:58,1,Occupant,Injured,14197291,43
2226865,301248,2012-07-02T00:00:00.000,6:50,1,Occupant,Injured,14460865,26
2008978,228015,2012-07-02T00:00:00.000,16:35,1,Occupant,Injured,12953512,59
1986481,219421,2012-07-02T00:00:00.000,16:54,2,Occupant,Injured,12832262,0
1529008,94875,2012-07-02T00:00:00.000,0:53,1,Pedestrian,Injured,,31
1817604,172562,2012-07-02T00:00:00.000,23:10,1,Occupant,Injured,11861543,29
1441465,76210,2012-07-02T00:00:00.000,21:25,1,Bicyclist,Injured,9841029,40
1380865,59639,2012-07-02T00:00:00.000,16:15,1,Occupant,Injured,9500099,51
1357641,52344,2012-07-02T00:00:00.000,11:30,1,Occupant,Injured,9348763,62
1449805,78658,2012-07-02T00:00:00.000,1:02,3,Occupant,Injured,9877709,0
1301439,21682,2012-07-02T00:00:00.000,17:25,1,Bicyclist,Injured,8782136,28
2048639,238652,2012-07-02T00:00:00.000,13:15,1,Occupant,Injured,13226223,0
1277335,12188,2012-07-02T00:00:00.000,14:50,1,Occupant,Injured,8569413,37
1257391,44,2012-07-02T00:00:00.000,18:01,1,Pedestrian,Injured,,36
1986477,219414,2012-07-02T00:00:00.000,20:55,1,Occupant,Injured,12832246,57
1681263,135037,2012-07-02T00:00:00.000,1:54,6,Occupant,Injured,11155830,23
2048644,238658,2012-07-02T00:00:00.000,17:15,1,Occupant,Injured,13226235,37
2226867,301252,2012-07-02T00:00:00.000,19:30,2,Occupant,Injured,14460877,21
1697054,140811,2012-07-02T00:00:00.000,12:30,3,Occupant,Injured,11252337,6
1918544,203697,2012-07-02T00:00:00.000,18:23,1,Occupant,Injured,12450569,25
1681276,135053,2012-07-02T00:00:00.000,20:22,1,Occupant,Injured,11155864,34
1697053,140811,2012-07-02T00:00:00.000,12:30,2,Occupant,Injured,11252337,63
1805689,2975647,2012-07-02T00:00:00.000,13:45,1,Occupant,Injured,11803425,35
1396433,65003,2012-07-02T00:00:00.000,19:28,1,Bicyclist,Injured,9587317,33
1592048,113554,2012-07-02T00:00:00.000,15:20,1,Occupant,Injured,10665205,74
1902951,202239,2012-07-02T00:00:00.000,13:11,1,Bicyclist,Injured,12359707,16
1986479,219420,2012-07-02T00:00:00.000,17:50,1,Occupant,Injured,12832259,0
1466829,80832,2012-07-02T00:00:00.000,8:34,1,Occupant,Injured,9965415,9
1918546,203698,2012-07-02T00:00:00.000,19:42,1,Bicyclist,Injured,12450572,4
1738735,152373,2012-07-02T00:00:00.000,8:32,1,Pedestrian,Injured,,65
1432260,2879064,2012-07-02T00:00:00.000,17:00,1,Occupant,Injured,9793259,52
2071977,245579,2012-07-02T00:00:00.000,19:35,1,Occupant,Injured,13407148,74
1842988,182651,2012-07-02T00:00:00.000,20:38,2,Pedestrian,Injured,,16
2172236,279648,2012-07-02T00:00:00.000,19:28,1,Pedestrian,Injured,,0
2008961,227954,2012-07-02T00:00:00.000,20:20,1,Bicyclist,Injured,12953356,17
1681258,135037,2012-07-02T00:00:00.000,1:54,1,Occupant,Injured,11155829,24
1817600,172559,2012-07-02T00:00:00.000,18:04,1,Bicyclist,Injured,11861538,22
2048643,238656,2012-07-02T00:00:00.000,15:50,3,Occupant,Injured,13226232,0
1608975,116267,2012-07-02T00:00:00.000,7:52,1,Occupant,Injured,10773296,1
2172237,279649,2012-07-02T00:00:00.000,22:57,1,Occupant,Injured,14083813,27
1842989,182652,2012-07-02T00:00:00.000,18:00,1,Occupant,Injured,12001727,25
2136245,3096746,2012-07-02T00:00:00.000,22:55,1,Occupant,Injured,13842545,69
1466827,80830,2012-07-02T00:00:00.000,9:40,1,Pedestrian,Injured,,53
2226866,301252,2012-07-02T00:00:00.000,19:30,1,Occupant,Injured,14460876,60
2071978,245588,2012-07-02T00:00:00.000,17:13,1,Occupant,Injured,13407168,34
1512362,2918660,2012-07-02T00:00:00.000,1:00,3,Occupant,Injured,10221753,28
1654932,129911,2012-07-02T00:00:00.000,0:21,1,Bicyclist,Injured,11048932,46
1986474,219405,2012-07-02T00:00:00.000,9:29,1,Occupant,Injured,12832228,0
1953019,213216,2012-07-02T00:00:00.000,17:30,1,Occupant,Injured,12655056,40
2136246,3096746,2012-07-02T00:00:00.000,22:55,2,Occupant,Injured,13842546,22
1499645,88551,2012-07-02T00:00:00.000,16:57,2,Occupant,Injured,10155464,2
1795693,163390,2012-07-02T00:00:00.000,19:40,1,Bicyclist,Injured,11738330,17
1918545,203697,2012-07-02T00:00:00.000,18:23,2,Occupant,Injured,12450570,24
1277333,12185,2012-07-02T00:00:00.000,5:25,1,Bicyclist,Injured,8569407,26
1441466,76217,2012-07-02T00:00:00.000,18:01,1,Pedestrian,Injured,,61
2188985,284651,2012-07-02T00:00:00.000,11:12,1,Occupant,Injured,14197264,88
1681260,135037,2012-07-02T00:00:00.000,1:54,3,Occupant,Injured,11155829,23
1697052,140811,2012-07-02T00:00:00.000,12:30,1,Occupant,Injured,11252337,61
2048640,238653,2012-07-02T00:00:00.000,10:30,1,Occupant,Injured,13226224,24
1842987,182651,2012-07-02T00:00:00.000,20:38,1,Pedestrian,Injured,,16
1681267,135037,2012-07-02T00:00:00.000,1:54,10,Occupant,Injured,11155830,21
1466828,2888472,2012-07-02T00:00:00.000,7:30,1,Occupant,Injured,9965412,42
1449803,78658,2012-07-02T00:00:00.000,1:02,1,Occupant,Injured,9877709,38
1874229,191553,2012-07-02T00:00:00.000,11:35,1,Pedestrian,Injured,,69
1874231,191557,2012-07-02T00:00:00.000,18:30,1,Bicyclist,Injured,12182307,12
1681274,135050,2012-07-02T00:00:00.000,12:00,1,Bicyclist,Injured,11155858,0
1817608,172564,2012-07-02T00:00:00.000,23:12,1,Pedestrian,Injured,,19
1817605,172562,2012-07-02T00:00:00.000,23:10,2,Occupant,Injured,11861543,26
1854299,184527,2012-07-02T00:00:00.000,21:15,1,Occupant,Injured,12049483,52
2048645,238659,2012-07-02T00:00:00.000,21:10,1,Bicyclist,Injured,13226238,37
1418574,70033,2012-07-02T00:00:00.000,20:00,1,Occupant,Injured,9716796,57
1283472,13876,2012-07-02T00:00:00.000,17:37,1,Pedestrian,Injured,,69
2154892,3102050,2012-07-02T00:00:00.000,10:40,1,Occupant,Injured,13976916,60
1432149,72593,2012-07-02T00:00:00.000,11:10,1,Pedestrian,Injured,,47
1512360,2918660,2012-07-02T00:00:00.000,1:00,1,Occupant,Injured,10221753,33
1681262,135037,2012-07-02T00:00:00.000,1:54,5,Occupant,Injured,11155830,23
1918547,203702,2012-07-02T00:00:00.000,18:30,1,Pedestrian,Injured,,82
1529013,94885,2012-07-02T00:00:00.000,20:30,2,Occupant,Injured,10314631,26
1752958,155807,2012-07-02T00:00:00.000,17:55,1,Pedestrian,Injured,,32
1817602,172560,2012-07-02T00:00:00.000,13:05,2,Occupant,Injured,11861539,64
1681264,135037,2012-07-02T00:00:00.000,1:54,7,Occupant,Injured,11155830,20
1834707,179420,2012-07-02T00:00:00.000,16:30,1,Occupant,Killed,11967302,46
1624641,121423,2012-07-02T00:00:00.000,14:30,1,Occupant,Injured,10868103,20
1640564,2949950,2012-07-02T00:00:00.000,23:35,1,Occupant,Injured,10956664,23
1257389,39,2012-07-02T00:00:00.000,14:15,1,Bicyclist,Injured,8391225,23
1724750,147465,2012-07-02T00:00:00.000,18:59,2,Occupant,Injured,11398022,37
2048636,238648,2012-07-02T00:00:00.000,6:00,1,Occupant,Injured,13226213,0
1529011,94884,2012-07-02T00:00:00.000,18:45,1,Occupant,Injured,10314628,44
1567013,106893,2012-07-02T00:00:00.000,6:00,1,Occupant,Injured,10523328,56
1697060,140821,2012-07-02T00:00:00.000,23:30,1,Pedestrian,Injured,,42
1986475,219405,2012-07-02T00:00:00.000,9:29,2,Occupant,Injured,12832228,0
1767131,160113,2012-07-02T00:00:00.000,20:45,1,Occupant,Injured,11620395,21
1986480,219421,2012-07-02T00:00:00.000,16:54,1,Occupant,Injured,12832261,0
1323536,32051,2012-07-02T00:00:00.000,11:10,1,Occupant,Injured,8991510,26
1449804,78658,2012-07-02T00:00:00.000,1:02,2,Occupant,Injured,9877709,38
1432229,2879057,2012-07-02T00:00:00.000,17:00,1,Occupant,Injured,9793161,52
1311961,26093,2012-07-02T00:00:00.000,12:57,1,Pedestrian,Injured,,52
1483683,85167,2012-07-02T00:00:00.000,8:30,1,Pedestrian,Injured,,47
1935449,208731,2012-07-02T00:00:00.000,9:20,1,Occupant,Injured,12539983,45
1512356,92118,2012-07-02T00:00:00.000,6:25,1,Pedestrian,Injured,,33
1512361,2918660,2012-07-02T00:00:00.000,1:00,2,Occupant,Injured,10221753,24
1350094,44919,2012-07-02T00:00:00.000,8:00,1,Pedestrian,Injured,,75
2216629,293156,2012-07-02T00:00:00.000,15:00,1,Occupant,Injured,14389108,68
1499639,2912091,2012-07-02T00:00:00.000,0:06,1,Occupant,Injured,10155436,47
1865085,187675,2012-07-02T00:00:00.000,18:20,1,Occupant,Injured,12127897,21
2088697,255004,2012-07-02T00:00:00.000,17:30,1,Occupant,Injured,13524275,0
1411141,68165,2012-07-02T00:00:00.000,8:30,1,Bicyclist,Injured,9668040,57
2136247,268114,2012-07-02T00:00:00.000,19:15,1,Occupant,Injured,13842547,42
1986472,219404,2012-07-02T00:00:00.000,7:00,1,Occupant,Injured,12832225,60
1529012,94885,2012-07-02T00:00:00.000,20:30,1,Occupant,Injured,10314630,25
1654931,129908,2012-07-02T00:00:00.000,19:00,1,Pedestrian,Injured,,30
2103677,3078720,2012-07-02T00:00:00.000,17:00,1,Occupant,Injured,13643919,23
1277334,12187,2012-07-02T00:00:00.000,9:46,1,Bicyclist,Injured,8569411,32
1411142,2872819,2012-07-02T00:00:00.000,15:40,1,Occupant,Injured,9668044,2
1767132,160115,2012-07-02T00:00:00.000,17:25,1,Pedestrian,Injured,,49
1681261,135037,2012-07-02T00:00:00.000,1:54,4,Occupant,Injured,11155830,24
1681266,135037,2012-07-02T00:00:00.000,1:54,9,Occupant,Injured,11155830,23
1357642,52348,2012-07-02T00:00:00.000,20:25,1,Pedestrian,Injured,,71
2008959,227947,2012-07-02T00:00:00.000,7:20,1,Pedestrian,Injured,,45
2172235,3106827,2012-07-02T00:00:00.000,15:50,1,Occupant,Injured,14083811,33
2048642,238656,2012-07-02T00:00:00.000,15:50,2,Occupant,Injured,13226232,0
1986473,219404,2012-07-02T00:00:00.000,7:00,2,Occupant,Injured,12832225,59
1681282,135062,2012-07-02T00:00:00.000,19:30,1,Occupant,Injured,11155880,62
2071979,245588,2012-07-02T00:00:00.000,17:13,2,Occupant,Injured,13407168,50
1918550,203707,2012-07-02T00:00:00.000,22:56,1,Bicyclist,Injured,12450595,21
2136248,268114,2012-07-02T00:00:00.000,19:15,2,Occupant,Injured,13842547,8
1681281,135061,2012-07-02T00:00:00.000,8:15,1,Occupant,Injured,11155878,56
1724749,147465,2012-07-02T00:00:00.000,18:59,1,Occupant,Injured,11398022,35
2172241,279657,2012-07-02T00:00:00.000,19:45,1,Bicyclist,Injured,14083829,10
1817601,172560,2012-07-02T00:00:00.000,13:05,1,Occupant,Injured,11861539,31
1874230,191556,2012-07-02T00:00:00.000,11:40,1,Pedestrian,Injured,,0
2048637,3044660,2012-07-02T00:00:00.000,13:00,1,Occupant,Injured,13226220,28
1898198,201045,2012-07-02T00:00:00.000,16:15,1,Bicyclist,Injured,12335746,39
1386840,62169,2012-07-02T00:00:00.000,16:45,1,Bicyclist,Injured,9537402,37
1854298,184524,2012-07-02T00:00:00.000,7:13,1,Occupant,Injured,12049476,24
2071975,3055600,2012-07-02T00:00:00.000,19:50,1,Occupant,Injured,13407146,47
2154906,3102052,2012-07-02T00:00:00.000,7:50,1,Occupant,Injured,13977031,56
1681254,135033,2012-07-02T00:00:00.000,1:54,1,Occupant,Injured,11155822,25
2117468,264086,2012-07-02T00:00:00.000,22:54,1,Occupant,Injured,13745294,27
1817607,172562,2012-07-02T00:00:00.000,23:10,4,Occupant,Injured,11861544,26
1350095,44928,2012-07-02T00:00:00.000,11:27,1,Occupant,Injured,9272208,44
1323537,32055,2012-07-02T00:00:00.000,17:00,1,Bicyclist,Injured,8991521,50
1834708,179422,2012-07-02T00:00:00.000,17:40,1,Bicyclist,Injured,11967306,49
1499646,88551,2012-07-02T00:00:00.000,16:57,3,Occupant,Injured,10155464,41
1411139,2872818,2012-07-02T00:00:00.000,6:20,1,Occupant,Injured,9668035,35
1697055,140814,2012-07-02T00:00:00.000,11:10,1,Pedestrian,Injured,,79
