crash_date,crash_time,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,latitude,longitude,location.latitude,location.longitude,on_street_name,off_street_name,borough,zip_code,contributing_factor_vehicle_3,vehicle_type_code_3,cross_street_name,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5
2012-07-01T00:00:00.000,7:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,202242,PASSENGER VEHICLE,VAN,,,,,BEACH 54 STREET                 ,ROCKAWAY BEACH BOULEVARD        ,,,,,,,,,
2012-07-01T00:00:00.000,19:16,0,0,0,0,0,0,0,0,Unspecified,Unspecified,62166,PASSENGER VEHICLE,UNKNOWN,40.8112661,-73.9578098,40.8112661,-73.9578098,AMSTERDAM AVENUE                ,WEST 123 STREET                 ,MANHATTAN,10027,,,,,,,
2012-07-01T00:00:00.000,17:50,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,155801,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6448799,-74.0174913,40.6448799,-74.0174913,55 STREET                       ,3 AVENUE                        ,BROOKLYN,11220,,,,,,,
2012-07-01T00:00:00.000,20:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,125666,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,,,,2875 FLATBUSH AVENUE(PARKING LOT)       ,,,,
2012-07-01T00:00:00.000,3:19,0,0,0,0,0,0,0,0,Unspecified,Unspecified,213206,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.7124548,-73.8820542,40.7124548,-73.8820542,METROPOLITAN AVENUE             ,PLEASANTVIEW STREET             ,QUEENS,11379,Unspecified,PASSENGER VEHICLE,,,,,
2012-07-01T00:00:00.000,17:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,264078,PASSENGER VEHICLE,VAN,,,,,,,,,,,PARKING LOT 90-30 METROPOLITAN AVE      ,,,,
2012-07-01T00:00:00.000,14:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,125660,PASSENGER VEHICLE,VAN,,,,,,,,,,,1656 UTICA AVENUE(PARKING LOT)          ,,,,
2012-07-01T00:00:00.000,14:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,184519,OTHER,OTHER,40.6995310,-73.9110367,40.699531,-73.9110367,PALMETTO STREET                 ,WYCKOFF AVENUE                  ,BROOKLYN,11237,,,,,,,
2012-07-01T00:00:00.000,13:23,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,85163,PASSENGER VEHICLE,UNKNOWN,40.8268488,-73.9226784,40.8268488,-73.9226784,GRAND CONCOURSE                 ,EAST 161 STREET                 ,BRONX,10451,,,,,,,
2012-07-01T00:00:00.000,17:30,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,63604,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.8094906,-73.9516627,40.8094906,-73.9516627,WEST 124 STREET                 ,8 AVENUE                        ,MANHATTAN,10027,Unspecified,PASSENGER VEHICLE,,Unspecified,PASSENGER VEHICLE,,
2012-07-01T00:00:00.000,3:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,293135,PASSENGER VEHICLE,UNKNOWN,40.5989350,-74.0637592,40.598935,-74.0637592,MCCLEAN AVENUE                  ,LILY POND AVENUE                ,STATEN ISLAND,10305,,,,,,,
2012-07-01T00:00:00.000,17:32,0,0,0,0,0,0,0,0,Unspecified,Unspecified,113563,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.5791872,-73.9640079,40.5791872,-73.9640079,BRIGHTON 4 STREET               ,OCEANVIEW AVENUE                ,BROOKLYN,11235,,,,,,,
2012-07-01T00:00:00.000,11:15,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,5295,LIVERY VEHICLE,PASSENGER VEHICLE,40.7156221,-73.9942752,40.7156221,-73.9942752,CANAL STREET                    ,FORSYTH STREET                  ,MANHATTAN,10002,,,,,,,
2012-07-01T00:00:00.000,15:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,163375,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6767691,-73.8894827,40.6767691,-73.8894827,ATLANTIC AVENUE                 ,SCHENCK AVENUE                  ,BROOKLYN,11207,,,,,,,
2012-07-01T00:00:00.000,9:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,219394,PASSENGER VEHICLE,UNKNOWN,40.7118601,-73.7355383,40.7118601,-73.7355383,219 STREET                      ,104 AVENUE                      ,QUEENS,11429,,,,,,,
2012-07-01T00:00:00.000,18:24,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,272580,UNKNOWN,SPORT UTILITY / STATION WAGON,40.7774218,-73.9226491,40.7774218,-73.9226491,24 AVENUE                       ,19 STREET                       ,QUEENS,11102,,,,,,,
2012-07-01T00:00:00.000,16:55,0,0,0,0,0,0,0,0,Unspecified,Unspecified,152365,PASSENGER VEHICLE,UNKNOWN,40.6580304,-73.9474330,40.6580304,-73.947433,NEW YORK AVENUE                 ,HAWTHORNE STREET                ,BROOKLYN,11225,,,,,,,
2012-07-01T00:00:00.000,18:20,1,0,0,0,0,0,1,0,Unspecified,Unspecified,170749,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,,,,1 BEARD STREET ( I/S/O IKEA'S PKG LOT ) ,,,,
2012-07-01T00:00:00.000,13:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,227942,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,40.6721508,-73.8431812,40.6721508,-73.8431812,PITKIN AVENUE                   ,CROSS BAY BOULEVARD             ,QUEENS,11417,Unspecified,SPORT UTILITY / STATION WAGON,,,,,
2012-07-01T00:00:00.000,10:11,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,12177,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7204773,-73.9897185,40.7204773,-73.9897185,ALLEN STREET                    ,RIVINGTON STREET                ,MANHATTAN,10002,,,,,,,
2012-07-01T00:00:00.000,19:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,245564,UNKNOWN,SPORT UTILITY / STATION WAGON,40.7420052,-73.8278745,40.7420052,-73.8278745,138 STREET                      ,61 ROAD                         ,QUEENS,11367,Unspecified,PASSENGER VEHICLE,,,,,
2012-07-01T00:00:00.000,3:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,219390,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.7215881,-73.7310118,40.7215881,-73.7310118,JAMAICA AVENUE                  ,224 STREET                      ,QUEENS,11428,,,,,,,
2012-07-01T00:00:00.000,11:15,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,37637,LIVERY VEHICLE,TAXI,40.7552424,-73.9732757,40.7552424,-73.9732757,EAST 48 STREET                  ,LEXINGTON AVENUE                ,MANHATTAN,10017,,,,,,,
2012-07-01T00:00:00.000,5:50,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,37645,TAXI,UNKNOWN,40.7653647,-73.9875780,40.7653647,-73.987578,9 AVENUE                        ,WEST 53 STREET                  ,MANHATTAN,10019,,,,,,,
2012-07-01T00:00:00.000,0:22,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Backing Unsafely,78654,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8241884,-73.9138400,40.8241884,-73.91384,EAST 161 STREET                 ,MELROSE AVENUE                  ,BRONX,10451,,,,,,,
2012-07-01T00:00:00.000,16:30,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Lost Consciousness,121404,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.6063279,-73.9964634,40.6063279,-73.9964634,83 STREET                       ,20 AVENUE                       ,BROOKLYN,11214,,,,,,,
2012-07-01T00:00:00.000,16:00,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,293149,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,,,,,,,,P/L OF 430 NEW DORP LA                  ,,,,
2012-07-01T00:00:00.000,9:45,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,2896726,PASSENGER VEHICLE,UNKNOWN,,,,,,,,,,,,,,,
2012-07-01T00:00:00.000,23:45,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,21678,UNKNOWN,SPORT UTILITY / STATION WAGON,40.7416432,-73.9781673,40.7416432,-73.9781673,EAST 29 STREET                  ,2 AVENUE                        ,MANHATTAN,10016,,,,,,,
2012-07-01T00:00:00.000,1:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,268099,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.6799371,-73.7763624,40.6799371,-73.7763624,BAISLEY BOULEVARD               ,167 STREET                      ,QUEENS,11434,,,,,,,
2012-07-01T00:00:00.000,12:15,1,0,0,0,1,0,0,0,Unspecified,Unspecified,193861,PASSENGER VEHICLE,BICYCLE,40.7118008,-73.9422288,40.7118008,-73.9422288,GRAND STREET                    ,HUMBOLDT STREET                 ,BROOKLYN,11211,,,,,,,
2012-07-01T00:00:00.000,22:53,0,0,0,0,0,0,0,0,Alcohol Involvement,,3078722,PASSENGER VEHICLE,,40.7620943,-73.7569053,40.7620943,-73.7569053,,,,,,,,,,,
2012-07-01T00:00:00.000,4:10,2,0,0,0,0,0,2,0,Unspecified,,202234,PASSENGER VEHICLE,,,,,,ROCKAWAY FREEWAY                ,BEACH CHANNEL DRIVE             ,,,,,,,,,
2012-07-01T00:00:00.000,5:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,213211,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.7050016,-73.9113972,40.7050016,-73.9113972,BLEECKER STREET                 ,SENECA AVENUE                   ,QUEENS,11385,,,,,,,
2012-07-01T00:00:00.000,19:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,140808,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6189381,-74.0220051,40.6189381,-74.0220051,86 STREET                       ,BATTERY AVENUE                  ,BROOKLYN,11228,,,,,,,
2012-07-01T00:00:00.000,20:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,113541,PASSENGER VEHICLE,VAN,40.5763037,-73.9685308,40.5763037,-73.9685308,BRIGHTON BEACH AVENUE           ,OCEAN PARKWAY                   ,BROOKLYN,11235,,,,,,,
2012-07-01T00:00:00.000,20:20,0,0,0,0,0,0,0,0,Unspecified,Unspecified,113544,BUS,PASSENGER VEHICLE,40.5758082,-73.9921958,40.5758082,-73.9921958,MERMAID AVENUE                  ,WEST 25 STREET                  ,BROOKLYN,11224,,,,,,,
2012-07-01T00:00:00.000,18:35,0,0,0,0,0,0,0,0,Unspecified,Unspecified,66342,SPORT UTILITY / STATION WAGON,MOTORCYCLE,40.8147743,-73.9403692,40.8147743,-73.9403692,LENOX AVENUE                    ,WEST 136 STREET                 ,MANHATTAN,10037,,,,,,,
2012-07-01T00:00:00.000,17:00,3,0,0,0,0,0,3,0,Unspecified,Unspecified,170750,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6731490,-74.0124409,40.673149,-74.0124409,DWIGHT STREET                   ,BEARD STREET                    ,BROOKLYN,11231,,,,,,,
2012-07-01T00:00:00.000,23:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,125665,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6144102,-73.9414991,40.6144102,-73.9414991,EAST 32 STREET                  ,AVENUE P                        ,BROOKLYN,11234,,,,,,,
2012-07-01T00:00:00.000,8:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,182648,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6831597,-73.9380784,40.6831597,-73.9380784,HALSEY STREET                   ,MARCUS GARVEY BOULEVARD         ,BROOKLYN,11233,Unspecified,PASSENGER VEHICLE,,,,,
2012-07-01T00:00:00.000,19:13,0,0,0,0,0,0,0,0,Unspecified,Unspecified,179416,SPORT UTILITY / STATION WAGON,UNKNOWN,40.6942307,-73.9460774,40.6942307,-73.9460774,TOMPKINS AVENUE                 ,WILLOUGHBY AVENUE               ,BROOKLYN,11206,,,,,,,
2012-07-01T00:00:00.000,2:10,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,12180,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.7217311,-73.9846784,40.7217311,-73.9846784,EAST HOUSTON STREET             ,SUFFOLK STREET                  ,MANHATTAN,10002,,,,,,,
2012-07-01T00:00:00.000,8:00,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,109484,PASSENGER VEHICLE,UNKNOWN,40.8712878,-73.8802357,40.8712878,-73.8802357,HULL AVENUE                     ,EAST MOSHOLU PARKWAY NORTH      ,BRONX,10467,,,,,,,
2012-07-01T00:00:00.000,18:00,2,0,0,0,0,0,2,0,Unspecified,Unspecified,88542,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8687708,-73.8317333,40.8687708,-73.8317333,BAYCHESTER AVENUE               ,BARTOW AVENUE                   ,BRONX,10475,,,,,,,
2012-07-01T00:00:00.000,6:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,272559,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7682374,-73.9070856,40.7682374,-73.9070856,ASTORIA BOULEVARD               ,44 STREET                       ,QUEENS,11103,,,,,,,
2012-07-01T00:00:00.000,13:05,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,80826,VAN,VAN,40.8285114,-73.8801104,40.8285114,-73.8801104,WESTCHESTER AVENUE              ,WHEELER AVENUE                  ,BRONX,10472,,,,,,,
2012-07-01T00:00:00.000,14:45,0,0,0,0,0,0,0,0,Unspecified,Unspecified,2975645,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,,,,,,,,
2012-07-01T00:00:00.000,21:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,16527,PASSENGER VEHICLE,OTHER,40.7595273,-73.9992420,40.7595273,-73.999242,WEST 40 STREET                  ,11 AVENUE                       ,MANHATTAN,10018,,,,,,,
2012-07-01T00:00:00.000,22:13,0,0,0,0,0,0,0,0,Unspecified,Unspecified,21677,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.7401843,-73.9863630,40.7401843,-73.986363,EAST 23 STREET                  ,PARK AVENUE SOUTH               ,MANHATTAN,10010,,,,,,,
2012-07-01T00:00:00.000,14:10,0,0,0,0,0,0,0,0,Physical Disability,Other Vehicular,44912,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7641617,-73.9688897,40.7641617,-73.9688897,PARK AVENUE                     ,EAST 61 STREET                  ,MANHATTAN,10065,,,,,,,
2012-07-01T00:00:00.000,13:42,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,172552,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6700416,-73.9365694,40.6700416,-73.9365694,TROY AVENUE                     ,LINCOLN PLACE                   ,BROOKLYN,11213,,,,,,,
2012-07-01T00:00:00.000,18:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,279643,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7537307,-73.8850382,40.7537307,-73.8850382,82 STREET                       ,34 AVENUE                       ,QUEENS,11372,,,,,,,
2012-07-01T00:00:00.000,13:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,254994,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,95 STREET                       ,ROOSEVELT AVENUE                ,,,,,,,,,
2012-07-01T00:00:00.000,16:40,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,85166,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.8427518,-73.9228189,40.8427518,-73.9228189,EDWARD L GRANT HIGHWAY          ,PLIMPTON AVENUE                 ,BRONX,10452,,,,,,,
2012-07-01T00:00:00.000,5:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,198158,TAXI,UNKNOWN,40.7212926,-73.9488730,40.7212926,-73.948873,MANHATTAN AVENUE                ,ENGERT AVENUE                   ,BROOKLYN,11222,,,,,,,
2012-07-01T00:00:00.000,8:58,0,0,0,0,0,0,0,0,Unspecified,Unspecified,94868,SPORT UTILITY / STATION WAGON,UNKNOWN,40.8918398,-73.8627401,40.8918398,-73.8627401,BRONX BOULEVARD                 ,EAST 229 STREET                 ,BRONX,10466,,,,,,,
2012-07-01T00:00:00.000,12:43,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,264074,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,40.7260776,-73.8516698,40.7260776,-73.8516698,QUEENS BOULEVARD                ,67 DRIVE                        ,QUEENS,11375,,,,,,,
2012-07-01T00:00:00.000,14:18,0,0,0,0,0,0,0,0,Unspecified,Unspecified,2926945,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,,,,,,Unspecified,OTHER,,,,,
2012-07-01T00:00:00.000,12:10,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,3044665,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7278730,-73.9291223,40.727873,-73.9291223,,,,,,,,,,,
2012-07-01T00:00:00.000,10:35,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,37636,TAXI,PASSENGER VEHICLE,40.7584318,-73.9730687,40.7584318,-73.9730687,PARK AVENUE                     ,EAST 52 STREET                  ,MANHATTAN,10022,,,,,,,
2012-07-01T00:00:00.000,19:35,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,21675,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7377967,-73.9901235,40.7377967,-73.9901235,EAST 18 STREET                  ,BROADWAY                        ,MANHATTAN,10003,,,,,,,
2012-07-01T00:00:00.000,15:00,0,0,0,0,0,0,0,0,Unspecified,,113547,PASSENGER VEHICLE,,,,,,,,,,,,1617 NEPTUNE AVENUE R/O                 ,,,,
2012-07-01T00:00:00.000,16:45,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,182647,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,40.6841675,-73.9293087,40.6841675,-73.9293087,REID AVENUE                     ,HALSEY STREET                   ,BROOKLYN,11233,,,,,,,
2012-07-01T00:00:00.000,21:55,0,0,0,0,0,0,0,0,Unspecified,,279645,PASSENGER VEHICLE,,40.7535645,-73.8706949,40.7535645,-73.8706949,97 STREET                       ,35 AVENUE                       ,QUEENS,11368,,,,,,,
2012-07-01T00:00:00.000,16:15,2,0,0,0,0,0,2,0,Unspecified,Unspecified,293153,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6205477,-74.1691863,40.6205477,-74.1691863,SOUTH AVENUE                    ,FAHY AVENUE                     ,STATEN ISLAND,10314,,,,,,,
2012-07-01T00:00:00.000,16:00,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,37641,TAXI,PASSENGER VEHICLE,40.7585370,-73.9772016,40.758537,-73.9772016,5 AVENUE                        ,EAST 50 STREET                  ,MANHATTAN,10022,,,,,,,
2012-07-01T00:00:00.000,15:40,0,0,0,0,0,0,0,0,Unspecified,Unspecified,16533,TAXI,OTHER,40.7533873,-73.9963040,40.7533873,-73.996304,9 AVENUE                        ,WEST 34 STREET                  ,MANHATTAN,10001,,,,,,,
2012-07-01T00:00:00.000,23:20,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,3102049,TAXI,TAXI,40.7663065,-73.8928491,40.7663065,-73.8928491,,,,,,,,,,,
2012-07-01T00:00:00.000,1:45,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,26085,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.7536062,-73.9870893,40.7536062,-73.9870893,WEST 39 STREET                  ,BROADWAY                        ,MANHATTAN,10018,,,,,,,
2012-07-01T00:00:00.000,18:57,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,121402,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6047685,-73.9908743,40.6047685,-73.9908743,81 STREET                       ,BAY PARKWAY                     ,BROOKLYN,11214,,,,,,,
2012-07-01T00:00:00.000,18:54,0,0,0,0,0,0,0,0,Unspecified,Unspecified,140807,PASSENGER VEHICLE,LIVERY VEHICLE,40.6113676,-74.0348713,40.6113676,-74.0348713,SHORE ROAD                      ,4 AVENUE                        ,BROOKLYN,11220,,,,,,,
2012-07-01T00:00:00.000,21:12,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Lost Consciousness,37643,PASSENGER VEHICLE,UNKNOWN,40.7598989,-73.9804246,40.7598989,-73.9804246,AVENUE OF THE AMERICAS          ,WEST 50 STREET                  ,MANHATTAN,10020,,,,,,,
2012-07-01T00:00:00.000,15:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,135041,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,40.6450318,-73.9199775,40.6450318,-73.9199775,RALPH AVENUE                    ,CLARENDON ROAD                  ,BROOKLYN,11236,,,,,,,
2012-07-02T00:00:00.000,10:40,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,3102050,TAXI,PASSENGER VEHICLE,40.7666318,-73.8890253,40.7666318,-73.8890253,,,,,,,,,,,
2012-07-02T00:00:00.000,12:10,0,0,0,0,0,0,0,0,Unspecified,Unspecified,2912096,PASSENGER VEHICLE,UNKNOWN,,,,,,,,,,,,,,,
2012-07-02T00:00:00.000,14:00,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,3044662,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,,,,,,,,,,,,,
2012-07-02T00:00:00.000,19:35,1,0,0,0,0,0,1,0,Unspecified,Unspecified,245579,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,,,,PKG.LOT - BELL BLVD & 24 AVE(BAYTERRACE),,,,
2012-07-02T00:00:00.000,15:20,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,52345,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7760170,-73.9872402,40.776017,-73.9872402,WEST 66 STREET                  ,WEST END AVENUE                 ,MANHATTAN,10023,,,,,,,
2012-07-02T00:00:00.000,15:58,0,0,0,0,0,0,0,0,Unspecified,Unspecified,272573,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,NORTHERN BOULEVARD              ,48 STREET                       ,,,,,,,,,
2012-07-02T00:00:00.000,23:10,0,0,0,0,0,0,0,0,Unspecified,Unspecified,16543,OTHER,PASSENGER VEHICLE,40.7596260,-73.9954735,40.759626,-73.9954735,WEST 42 STREET                  ,10 AVENUE                       ,MANHATTAN,10036,,,,,,,
2012-07-02T00:00:00.000,12:39,0,0,0,0,0,0,0,0,Steering Failure,,106903,SPORT UTILITY / STATION WAGON,,,,,,WEST 252 STREET                 ,HENRY HUDSON PARKWAY            ,,,,,,,,,
2012-07-02T00:00:00.000,13:00,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,219411,PASSENGER VEHICLE,UNKNOWN,40.6896177,-73.7278450,40.6896177,-73.727845,118 AVENUE                      ,235 STREET                      ,QUEENS,11411,,,,,,,
2012-07-02T00:00:00.000,23:15,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,125677,PASSENGER VEHICLE,VAN,40.6295078,-73.9441554,40.6295078,-73.9441554,FLATBUSH AVENUE                 ,AVENUE I                        ,BROOKLYN,11210,,,,,,,
2012-07-02T00:00:00.000,0:43,0,0,0,0,0,0,0,0,Unspecified,Unspecified,152374,PASSENGER VEHICLE,UNKNOWN,40.6682244,-73.9534376,40.6682244,-73.9534376,ROGERS AVENUE                   ,PRESIDENT STREET                ,BROOKLYN,11225,,,,,,,
2012-07-02T00:00:00.000,3:40,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,64999,OTHER,PASSENGER VEHICLE,40.8302224,-73.9476836,40.8302224,-73.9476836,WEST 151 STREET                 ,BROADWAY                        ,MANHATTAN,10031,,,,,,,
2012-07-02T00:00:00.000,17:25,0,0,0,0,0,0,0,0,Unspecified,Unspecified,94883,PASSENGER VEHICLE,UNKNOWN,40.8859908,-73.8279140,40.8859908,-73.827914,PROVOST AVENUE                  ,BOSTON ROAD                     ,BRONX,10475,Unspecified,PASSENGER VEHICLE,,,,,
2012-07-02T00:00:00.000,11:40,1,0,1,0,0,0,0,0,Unspecified,,191556,SPORT UTILITY / STATION WAGON,,40.6997037,-73.9804639,40.6997037,-73.9804639,NAVY STREET                     ,SAND STREET                     ,BROOKLYN,11201,,,,,,,
2012-07-02T00:00:00.000,14:50,0,0,0,0,0,0,0,0,Unspecified,Unspecified,129905,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,40.6359380,-73.9875841,40.635938,-73.9875841,14 AVENUE                       ,45 STREET                       ,BROOKLYN,11219,,,,,,,
2012-07-02T00:00:00.000,10:25,0,0,0,0,0,0,0,0,Unspecified,Unspecified,59636,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8094965,-73.9358079,40.8094965,-73.9358079,EAST 132 STREET                 ,PARK AVENUE                     ,MANHATTAN,10037,,,,,,,
2012-07-02T00:00:00.000,15:12,0,0,0,0,0,0,0,0,Unspecified,Unspecified,129900,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6267565,-73.9859683,40.6267565,-73.9859683,54 STREET                       ,17 AVENUE                       ,BROOKLYN,11204,,,,,,,
2012-07-02T00:00:00.000,17:55,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,155807,PASSENGER VEHICLE,,40.6392949,-74.0127768,40.6392949,-74.0127768,6 AVENUE                        ,58 STREET                       ,BROOKLYN,11220,,,,,,,
2012-07-02T00:00:00.000,10:00,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,3078721,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.7785654,-73.7681944,40.7785654,-73.7681944,,,,,,,,,,,
2012-07-02T00:00:00.000,14:45,0,0,0,0,0,0,0,0,Unspecified,Unspecified,219410,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7251432,-73.7533552,40.7251432,-73.7533552,212 PLACE                       ,HILLSIDE AVENUE                 ,QUEENS,11427,,,,,,,
2012-07-02T00:00:00.000,7:10,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,2912104,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,,,,,,,,
2012-07-02T00:00:00.000,11:05,0,0,0,0,0,0,0,0,Unspecified,Unspecified,102730,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,40.8650949,-73.8369885,40.8650949,-73.8369885,LODOVICK AVENUE                 ,ALLERTON AVENUE                 ,BRONX,10469,,,,,,,
2012-07-02T00:00:00.000,10:42,0,0,0,0,0,0,0,0,Unspecified,Unspecified,238655,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),40.7244289,-73.9148710,40.7244289,-73.914871,56 DRIVE                        ,56 STREET                       ,QUEENS,11378,,,,,,,
2012-07-02T00:00:00.000,1:00,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,219401,PASSENGER VEHICLE,UNKNOWN,,,,,HEMPSTEAD AVENUE                ,JAMAICA AVENUE                  ,,,,,,,,,
2012-07-02T00:00:00.000,16:40,0,0,0,0,0,0,0,0,Unspecified,Unspecified,163392,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6756249,-73.8987786,40.6756249,-73.8987786,ATLANTIC AVENUE                 ,GEORGIA AVENUE                  ,BROOKLYN,11207,,,,,,,
